STORE_ID	TOTAL	REST_NAME	REST_LAT	REST_LNG
1306711195	419	Carl's Jr. - Campestre	21.149028000000	-101.703806000000
1306711203	492	Buffalos Hot Wings Magma Towers	25.648246000000	-100.324440000000
1306711205	332	Sushi Itto - Parque La Mexicana	19.357006000000	-99.270647000000
1306711208	197	Los Villa Grills Burgers - Portales	19.362555000000	-99.148664000000
1306711211	174	Sirloin Norteño	20.985224730625	-89.584524664724
1306711213	166	Pescaditos	21.161475000000	-86.829523000000
1306711215	545	Zarapes Grill	20.979198208139	-89.585652658895
1306711215	784	Zarapes Grill	20.972567000000	-89.583969000000
1306711224	810	Angry Angus zona restaurantes Gran Plaza	21.030008615976	-89.624522362823
1306711224	2921	Angry Angus - Food Court Gran Plaza	21.030008615976	-89.624522362823
1306711228	303	Todo Empanadas San Jeronimo	25.686765300000	-100.376303300000
1306711237	773	Pizza del Perro Negro - Parque Lira	19.409370000000	-99.190575000000
1306711239	488	La Casa de la Yeya - Camarones	19.468215000000	-99.177284000000
1306711241	107	Samba Smoothie	22.150457000000	-100.986980000000
1306711242	127	Edy's Comida Saludable	22.139362000000	-101.027584000000
1306711247	530	Pizza Hut - Av. Universidad	21.898842000000	-102.305831000000
1306711252	249	Trattoria y Pizzería Moroder - Centro	21.878606000000	-102.301410000000
1306711254	415	La Pequeña Susana FCO	21.036871421596	-89.643935658895
1306711255	185	Mr. Sushi Vallejo	19.487019693004	-99.152637329448
1306711256	101	La Botanera	21.918326600000	-102.306440700000
1306711265	1503	Carl's Jr. - Cancún II	21.158420000000	-86.829312000000
1306711265	893	Carl's Jr. - Cancún II	21.158605102785	-86.829392466271
1306711272	592	La Castellana Pedregal	19.307460000000	-99.213795000000
1306711275	659	Alas Wings Naciones Unidas	20.689608000000	-103.429573000000
1306711276	109	Tosta Rica Conchello	25.690635000000	-100.295392000000
1306711279	361	Tosta Rica Santa Catarina	25.674307000000	-100.457612000000
1306711280	283	Subway - Gran Terraza Belenes	20.737787000000	-103.401763000000
1306711283	110	Pepe Pastes - Madero	20.591232861435	-100.395472335276
1306711285	140	Pepe Pastes - Tejeda	20.545116174439	-100.415700676380
1306711290	1440	Sazón Ramos Suc. 7 Humberto Lobo	25.662908000000	-100.382563000000
1306711291	435	Sazón Ramos Suc. 3 Revolución	25.647048000000	-100.275211000000
1306711292	287	Sazón Ramos Suc. 5 Las Torres	25.624188000000	-100.290857000000
1306711293	375	Sazón Ramos Suc. 6 Satélite	25.605536000000	-100.268617000000
1306711294	397	Sazón Ramos Suc. 8 Cumbres	25.716221000000	-100.382348000000
1306711295	570	Sazón Ramos Suc. 9 Universidad	25.764884000000	-100.292749000000
1306711296	227	Sazón Ramos Suc. 10  Sam Ave. Ruiz Cortinez	25.703179000000	-100.241314000000
1306711297	468	Sazón Ramos Suc. 13 Guadalupe	25.680039000000	-100.256456000000
1306711298	1066	Sazón Ramos Suc. 15 Vista Hermosa	25.690795000000	-100.353952000000
1306711299	417	Sazón Ramos Suc. 16 Miguel Alemán	25.717236000000	-100.217146000000
1306711312	277	Lucky Wings - Tangamanga	22.143448000000	-100.997765000000
1306711315	114	Lucky Wings - El Dorado	22.155915000000	-101.004009000000
1306711316	668	Tacos El Pata - León	21.153455000000	-101.689004000000
1306711318	114	El Meme Contry	25.660768036150	-100.259853364418
1306711318	240	El Meme Contry	25.660982000000	-100.259848000000
1306711322	156	Taqueria Selene - Coyoacan	19.358056887821	-99.163524635582
1306711323	281	Tradicional Louvre - Villas la Hacienda 	21.020489200000	-89.612647700000
1306711330	158	Cuarto de Kilo Zona Industrial	20.644180620833	-103.362929334990
1306711330	226	Cuarto de Kilo Zona Industrial	20.647609213337	-103.360968640200
1306711332	274	Pollos Río 10 - Barranca	19.361606000000	-99.184696000000
1306711333	169	Pollos Río 10 - Cuauhtemoc	19.380478000000	-99.158631000000
1306711340	124	Rey del Aguachile Mariscos & Tostadería	20.713945000000	-103.395555000000
1306711346	710	Maikai Poke Lerma	19.427430000000	-99.171395000000
1306711360	802	Taco Naco - Chamizal	19.388179392422	-99.262187090773
1306711361	174	La Vaquita Maya	20.990989235269	-89.598391329448
1306711363	526	Antojitos Doña Tere	21.005871992081	-89.590633000000
1306711364	176	Pozolería Matamoros - Cholula 	19.057262000000	-98.298182000000
1306711368	362	Casa Canela	21.018537034478	-89.606848177910
1306711369	220	Nikata	20.587165000000	-103.447572000000
1306711371	102	Son Tacos	19.297669000000	-99.137842000000
1306711372	1212	Buda Roll	19.385223000000	-99.167754000000
1306711375	266	The Fresh Root	19.386638737231	-99.252359351896
1306711376	150	Piyoli Roma Norte 	19.419996000000	-99.172371000000
1306711380	358	Pasta In Cartone - Centro	20.679665000000	-103.346823000000
1306711384	252	Subway - Seis Anémonas	21.133090000000	-86.842590000000
1306711385	1808	Carnes Asadas el Andariego	20.684723000000	-103.392302000000
1306711385	288	Carnes Asadas el Andariego	20.684709000000	-103.392262000000
1306711386	147	Subway -  Las Tiendas	21.172710000000	-86.826730000000
1306711390	438	Taquería Coapeñitos	21.166056731713	-86.824070294477
1306711391	322	Las Adoraditas Centro 3	20.962855000000	-89.622719000000
1306711392	813	Las Adoraditas Caucel	20.999315634042	-89.688753294477
1306711393	179	Las Adoraditas Centro 2	20.965780789922	-89.619352670552
1306711394	589	Las Adoraditas Fracc. Las Americas	21.058886000000	-89.645298000000
1306711396	824	Las Adoraditas Fiesta	20.999359812959	-89.598246743551
1306711396	793	Las Adoraditas Fiesta	20.999398000000	-89.598291000000
1306711398	436	El Lago de los Cisnes	19.427915000000	-99.210482000000
1306711405	295	Tacos de Barbacoa Charli's	20.625348000000	-103.409717000000
1306711406	117	Jac & Ray Sucursal Paseo La Fe	25.719977000000	-100.219356000000
1306711407	177	Jac & Ray  Linda Vista	25.689637000000	-100.257121000000
1306711412	187	Sushi Itto - Cumbres	21.110473000000	-86.840521000000
1306711413	371	Sushi Itto - Malecón Las Américas	21.146486000000	-86.821678000000
1306711414	131	Sushi Itto - Puerto Cancún	21.161552000000	-86.808811000000
1306711419	523	Las Adoraditas Centro 1	20.966160749327	-89.620734782552
1306711420	160	Las Adoraditas Centro 4	20.964194200000	-89.619546300000
1306711423	343	Las Adoraditas Oriente	20.956623110216	-89.568463243053
1306711424	102	Tres Cielos	21.928912000000	-102.301574000000
1306711427	248	Maki Sushi	25.542614000000	-103.446780000000
1306711433	123	La Chelería Restaurant & Bar Francisco 	21.027821090115	-89.648200658895
1306711438	142	Bombuté Francisco de Montejo	21.032566646945	-89.646087186508
1306711440	135	Pollos el Mau	25.633016000000	-100.305031000000
1306711449	608	Super Salads - Cancún	21.141673000000	-86.831959000000
1306711454	101	Bombuté Pensiones	20.998660836424	-89.656261066305
1306711457	250	Bubble Waffle - SLP	22.144347000000	-101.021584000000
1306711459	343	Pizza Juan de Oñate	22.144997000000	-101.004959000000
1306711465	163	Pizzas Las Cuadradas - Campestre	21.150086000000	-101.711495000000
1306711466	162	Pizzas Las Cuadradas - Plaza La Marina	21.171511000000	-101.679274000000
1306711470	1143	Master Wings	21.149979000000	-101.708392000000
1306711471	481	La Chilaquería	21.143691000000	-101.686501000000
1306711476	134	Taka Sushi - AGS	21.879976700000	-102.303551200000
1306711483	344	Las Adoraditas Cholul 1	21.032959774256	-89.554726962254
1306711484	209	Tortas Gnzlz	25.469742100000	-100.952101800000
1306711485	932	Chiles 'N Verdes	20.634636000000	-103.392048000000
1306711488	395	Tacos del Parque	20.700566000000	-103.382947000000
1306711497	156	Vipston	19.415313000000	-99.122665000000
1306711500	780	Donde Isabel	19.425604000000	-99.137354000000
1306711512	2159	Burger King Gran Plaza FC (SIN DESAYUNOS)- EXE	21.139771533170	-86.853060234637
1306711512	1730	Burger King Gran Plaza FC (SIN DESAYUNOS)	21.139771533170	-86.853060234637
1306711513	1236	Burger King Avenidas FS (CON MENÚ DE DESAYUNOS)- EXE	21.156515438862	-86.829305612268
1306711513	1236	Burger King Avenidas FS (CON MENÚ DE DESAYUNOS)	21.156515438862	-86.829305612268
1306711514	1373	Burger King Malecón Américas FC	21.146560768181	-86.823323107969
1306711517	684	Pizza Hut - Uxmal	21.165669000000	-86.830456000000
1306711518	1356	Pizza Hut - La Luna	21.138997818067	-86.850305673611
1306711519	249	Pizza Hut - Foodcourt Malecón Américas	21.146555139602	-86.823320425760
1306711521	1013	Dairy Queen -  Plaza Torrecillas	21.133162291005	-86.844100457672
1306711521	520	Dairy Queen -  Plaza Torrecillas	21.133049709193	-86.844080341104
1306711522	1333	Dairy Queen -  Av Xcaret	21.155563813312	-86.833539915344
1306711524	216	Toks - Paseo Cancún	21.151520700155	-86.847158370361
1306711525	185	Toks - La Luna	21.141400000000	-86.847070000000
1306711529	280	A la Burger - Chichen 	21.165295435063	-86.838708588955
1306711530	151	A la Burger - Tulum	21.152578450878	-86.825327000000
1306711538	276	Arepeate	19.385198000000	-99.167760000000
1306711550	443	El Carnes de Monterrey CUN	21.126553864875	-86.838245600612
1306711554	165	Los de Pescado san geronimo	21.132864738157	-86.849118341104
1306711555	124	Mattarello Pizza	20.559821559632	-100.431622023310
1306711557	187	Gorditas Quertanas - Refugio	20.644763000000	-100.345016000000
1306711558	249	Manyée (Bonampak)	21.134528512559	-86.826427411045
1306711559	2878	Little Caesars - Kabah (CA)	21.160863247976	-86.850779317791
1306711561	2190	Little Caesars - Nichupte (CA)	21.140870000000	-86.845538046627
1306711563	392	Neimans	19.359656000000	-99.279403000000
1306711565	134	Vancouver Wings Suc. Tulum	21.151542000000	-86.824605000000
1306711569	745	Maku Poke Stop	21.131752992637	-86.828248271164
1306711572	163	Tortas Ahogadas Patria	20.685879000000	-103.420516000000
1306711576	113	Onigiri Casa Poke Suc. Nader	21.164198625323	-86.823626682209
1306711585	1794	Taquería el Papi	21.142613980113	-86.857779107969
1306711586	816	Lucky Sushi - Renato Leduc	19.296335000000	-99.159394000000
1306711587	1359	Lucky Sushi - Santa Ursula	19.309451000000	-99.154202000000
1306711597	320	Rugantino	20.679898000000	-103.383463000000
1306711600	170	The Protein Co. Industrial	19.475881000000	-99.123101000000
1306711617	464	La Gusgoteka	20.669079000000	-103.426443000000
1306711618	210	Texas Ribs - Antenas	19.314420909089	-99.076723862196
1306711619	192	Texas Ribs - Lomas Estrella	19.321167000000	-99.094598000000
1306711623	180	Texas Ribs - Plaza Central	19.385228521882	-99.091798691384
1306711627	240	La fondita Mty	25.669770900000	-100.326779300000
1306711629	276	La Blanquita	25.515866000000	-103.390873000000
1306711633	183	Pizzeria La Sierra	25.548341000000	-103.449419000000
1306711635	122	Wok N' Joy	25.579054000000	-103.403668000000
1306711641	472	The Bowl Bar	21.160498964773	-86.821162658896
1306711642	205	Seven Buddhas - Polanco	19.433762000000	-99.207645000000
1306711643	108	Los de Pescado Bonampak	21.134064000000	-86.827089000000
1306711646	220	Pollo Braseado	25.679255000000	-100.437618000000
1306711649	260	Pico de Gallo Taquería	20.596156000000	-100.350009000000
1306711650	1244	Peltre Lonchería - Río Lerma	19.427488000000	-99.171365000000
1306711671	154	Alas Wings Valdepeñas	20.756405584880	-103.400106373010
1306711672	333	Alas Wings Punto La Mancha	20.746874000000	-103.401984000000
1306711676	265	Jac & Ray Santa Catarina	25.677768000000	-100.450798000000
1306711690	306	Las Futboleras	21.157576000000	-86.836816000000
1306711692	384	Los Migueles San Jeronimo	25.692557800000	-100.380565900000
1306711692	262	Los Migueles San Jeronimo	25.692561425542	-100.378377217444
1306711696	112	Seratta - Solesta 	19.033597000000	-98.229789000000
1306711698	117	Los Migueles Carretera	25.570158300000	-100.244484400000
1306711700	179	Real Michoacana	19.491225000000	-99.244155000000
1306711701	382	Alabama Mamma - Plaza Malecon	21.146660000000	-86.822227000000
1306711704	194	Hot Dog Heavy	19.386864102407	-99.152208670552
1306711721	3537	Taquería Orinoco Tec	25.649904000000	-100.294061000000
1306711722	213	Cocodrillos 	21.162974000000	-86.829117000000
1306711723	178	Krispy Krunchy Chicken - Oriente	20.956271533847	-89.568189832215
1306711727	266	Farmville Park Point	25.738862600000	-100.404802700000
1306711728	155	La Casa del Kibi - San Juan el Grande	20.990916882131	-89.588051635582
1306711729	191	Adobe Pizza	20.668531000000	-103.423340000000
1306711730	158	La Casa del Kibi - Pensiones	20.998428056596	-89.656423976686
1306711733	254	Barbacos - Providencia	20.688581000000	-103.385512000000
1306711739	122	A takear Querétaro!	20.537068011128	-100.433984664720
1306711740	380	Barbacos Copérnico	20.631461000000	-103.424690000000
1306711745	523	Jolly Molly Donuts Chapultepec	20.677088000000	-103.369393000000
1306711747	365	McCarthy's Irish Pub - Parque Puebla	19.068756000000	-98.172614000000
1306711751	207	EiCi hamburguesas, papas y alitas	25.675844000000	-100.450061000000
1306711752	144	Wazaaabi Sushi House Suc. Bonampak	21.134399003593	-86.826681294477
1306711755	410	El Pollo Loco Expo	25.678923000000	-100.243671000000
1306711756	2300	El Pollo Loco Lázaro Cárdenas	25.629380685997	-100.299080271160
1306711757	1036	El Pollo Loco Chapultepec	25.666807000000	-100.268787000000
1306711758	707	Todo Pollo - Norte	21.920941200000	-102.298165200000
1306711762	163	Subway - Kukulcan	20.940909000000	-89.592097000000
1306711764	646	Lapa Lapa -Kukulcan	20.942766000000	-89.592537000000
1306711766	478	Salad Fresh Citadina	20.536657000000	-100.434081000000
1306711767	164	Tortas Zenea	20.590579000000	-100.404590000000
1306711768	228	La Hamburguesía	20.548315011936	-100.412745329450
1306711769	157	 La Mexicana San Nicolas	25.761014000000	-100.294653000000
1306711769	478	 La Mexicana Taqueria San Nicolas	25.761014000000	-100.294653000000
1306711770	315	 La Mexicana Taqueria Lindavista	25.689315400000	-100.255052700000
1306711772	351	Arrachera Nights	21.022211918146	-89.604721924231
1306711773	143	Los Meros De Jalisco Suc. Labná	21.152778371657	-86.828544329448
1306711774	338	 La Mexicana Taqueria Santa Catarina	25.674976000000	-100.452856000000
1306711775	361	 La Mexicana Taqueria Chapultepec	25.665797700000	-100.273481900000
1306711776	143	Cate De Mi Corazón	21.021591000000	-89.603717000000
1306711777	275	El Profe	20.996882300000	-89.651231400000
1306711782	2154	Tacos Los Valdez	25.426754360123	-100.990099851690
1306711791	827	Mr. Bourbon's Suc. Arco	21.005332000000	-89.585722000000
1306711792	123	Mr. Bourbon's Suc. Kukulcán	20.940705969693	-89.591936000000
1306711796	112	Tim Hortons Huinala	25.746443000000	-100.202055000000
1306711798	770	Tacos Los Valdez	25.471109962342	-100.948134009440
1306711803	209	Los Meros De Jalisco Suc. Luna	21.137833000000	-86.851178000000
1306711804	154	La Poderosa	20.999747837428	-89.688594119626
1306711808	787	Tim Hortons Magma Towers	25.648788000000	-100.325166000000
1306711809	806	Tim Hortons La Fe	25.723609000000	-100.216753000000
1306711810	1287	Tim Hortons Distrito V	25.446852000000	-100.990117000000
1306711811	120	Blvd. del Taco	25.622563000000	-100.281392000000
1306711811	179	Blvd. del Taco	25.622551200000	-100.283577800000
1306711812	172	Subway Hotel One	20.680927000000	-103.455156000000
1306711813	758	Tim Hortons Pletórico	25.590333000000	-100.259287000000
1306711815	243	Zumos 18	25.632358000000	-100.311089000000
1306711816	108	Izamal Cochinita Pibil- La Pradera	20.654056411734	-100.340664416870
1306711817	184	The Urban Corner	22.138378368096	-101.030075143240
1306711825	1029	Tim Hortons Via Puerta de Hierro	25.745129000000	-100.421714000000
1306711826	578	Cocina 315	20.669640000000	-103.418082000000
1306711828	1542	Sushi Roll - Acora	19.401888973519	-99.159773965030
1306711828	2423	Sushi Roll - Acora	19.401796000000	-99.159780000000
1306711830	1233	Sushi Roll - Parque Jardín	19.468558993976	-99.160060682209
1306711830	942	Sushi Roll - Parque Jardín	19.468543820861	-99.159796484621
1306711831	4152	Sushi Roll - Millet	19.376474000000	-99.177847000000
1306711832	497	Sushi Roll - Papalote	19.410495375387	-99.194627688326
1306711832	456	Sushi Roll - Papalote	19.411093661835	-99.194559291996
1306711833	2448	Sushi Roll - Chamizal	19.390103000000	-99.259701000000
1306711834	391	Sushi Roll - La Gran Plaza	20.673818000000	-103.404764000000
1306711835	192	Sushi Roll - Urban Center	20.569212000000	-103.457771000000
1306711851	148	Wingstop Lindavista	25.690627000000	-100.247700000000
1306711852	177	Wingstop Saltillo	25.445272700000	-100.987279600000
1306711852	368	Wingstop Saltillo	25.444946937300	-100.984979605770
1306711852	282	Wingstop Saltillo	25.445001432980	-100.984938031530
1306711855	254	Café Irlandés	19.047059000000	-98.255116000000
1306711856	1286	Ojo de Agua - Guadalajara Lobby	20.708954700000	-103.409541100000
1306711860	1671	Dairy Queen - Kukulcan	20.944181000000	-89.592519000000
1306711864	178	La Casita del Cheviche Pensiones	21.004652055721	-89.661425775463
1306711865	242	La Casita del Cheviche Norte	20.997741561441	-89.608569705523
1306711872	282	Taquería Crispin	21.170125201325	-101.698939143900
1306711874	168	Mariscos El Chavo del Parque	21.138798000000	-101.700751000000
1306711875	117	Pastelería OK - Panorama	21.152547000000	-101.695371000000
1306711879	123	Pizza Amore - Alvaro Obregon	19.416708000000	-99.166566000000
1306711887	129	Tokio Sushi & Bol	21.156992675788	-86.833606472387
1306711891	220	Pizza Amore - Pedregal	19.333402000000	-99.202227000000
1306711903	106	Mr Fish - Cumbres	25.731751400000	-100.398751600000
1306711912	262	Just Sushi	25.621512400000	-100.283647100000
1306711913	135	Porco Rosso - Explanada 	19.072087000000	-98.276911000000
1306711918	781	Don Chamorro Juriquilla	20.708058000000	-100.457967000000
1306711922	161	Hattori	21.161516879732	-86.829076961971
1306711926	270	Cafezzito Saltillo	25.457577000000	-100.974595000000
1306711930	242	Shonita	20.687376000000	-103.419770000000
1306711931	228	Lonchería Los Tres Reyes	21.172468482708	-86.829193635582
1306711934	316	Burger King - Plaza Citadela	22.137804000000	-101.001001000000
1306711934	327	Burger King - Plaza Citadela- Euroking	22.137804000000	-101.001001000000
1306711936	218	La Casa de la Yeya - Tlalpan	19.397193000000	-99.137213000000
1306711938	130	La Borra del Café - Aleira	20.750022000000	-103.420008000000
1306711942	122	La Borra del Café - Forum	20.647682000000	-103.319650000000
1306711946	116	El Pollo Enkarbonado	21.172431140012	-86.829417317791
1306711971	278	Tanos Grill	20.568693188276	-100.411742358590
1306711975	474	Sonora Beef	20.558187501251	-100.432776329450
1306711976	548	Hula Poke Shop	19.393127000000	-99.280710000000
1306711979	397	Hello Matcha	19.015339000000	-98.255234000000
1306711983	2041	El Califa - Condesa	19.406367952811	-99.172525457672
1306711984	2741	El Califa - Universidad 	19.376886051145	-99.160609346933
1306711985	2136	El Califa - Pedregal	19.335451908694	-99.198327825149
1306711987	2114	El Califa - Palmas 	19.430234000000	-99.211882000000
1306711988	2272	El Califa - Insurgentes	19.389758765898	-99.173403935888
1306711989	1500	El Califa - Satelite 	19.506045250232	-99.233767323619
1306711990	2046	El Califa - Roma 	19.417513000000	-99.162624000000
1306711992	1651	El Califa - Miguel Angel de Quevedo 	19.349321070681	-99.186508335276
1306711993	3120	El Califa - Santa Fe	19.366975000000	-99.264089000000
1306711997	418	Potzollcalli - Ermita	19.359027408330	-99.132672346933
1306711998	354	Don Queso Caucel	21.002647000000	-89.686980347221
1306711999	161	Potzollcalli - Taxqueña	19.345476734617	-99.168359341105
1306712000	348	Potzollcalli - Satélite	19.517219519654	-99.232294029142
1306712001	382	Don Queso Chuburna	21.021343911222	-89.642208364418
1306712002	341	Mr. Sushi Multiplazas Arboledas	19.544888700000	-99.208352600000
1306712003	388	Don Queso Las Américas	21.061508706073	-89.646016434129
1306712009	180	Super Salads Galerias Saltillo 	25.458503000000	-100.980076000000
1306712009	280	Super Salads Galerias Saltillo 	25.457557299759	-100.979896291996
1306712010	202	Kenshi Sushi	21.002859739975	-89.649327317791
1306712011	443	Potzollcalli -Cuauhtémoc	19.413059000000	-99.154997000000
1306712012	163	Potzollcalli - Centro	19.434125000000	-99.136835000000
1306712013	273	Potzollcalli - Azcapotzalco	19.478076000000	-99.184679000000
1306712014	198	Potzollcalli - La Viga	19.380637000000	-99.122375000000
1306712015	150	Felippe's Tortas Cubanas	20.663388000000	-103.401206000000
1306712018	234	Applebee's Delta	19.402702000000	-99.154276000000
1306712027	825	Tacos El Paisa	20.630349000000	-103.443335000000
1306712032	211	La Santa Saltillo	25.430375788593	-100.983895902234
1306712032	173	La Santa Saltillo	25.430358832325	-100.983885173400
1306712032	306	La Santa Saltillo	25.430370943946	-100.983895902236
1306712033	105	El Pasito Barbacoa	20.726350000000	-103.453112000000
1306712046	164	Tortas Bernal Linda Vista	25.696001000000	-100.254597000000
1306712051	127	Burritos Quechu Volcán	20.677313000000	-103.437299000000
1306712060	1135	Sushi Ken Suc. Las Palmas	21.154254000000	-86.838296000000
1306712062	1575	Sushi Ken Suc. Kohunlich	21.144677000000	-86.847569000000
1306712063	707	Tamalería Flor de Lis Condesa	19.412629000000	-99.173737000000
1306712065	318	Kapital Sushi - Av. Aguascalientes	21.882347000000	-102.318091000000
1306712067	651	Kapital Sushi - Norte	21.923098000000	-102.302336000000
1306712068	249	Kapital Sushi - Villa Teresa	21.920976000000	-102.281310000000
1306712069	388	Kapital Sushi - Av. Convención Sur	21.866214000000	-102.292012000000
1306712073	359	Old Factory Wings - Av. Convención	21.899024000000	-102.298800000000
1306712079	855	Gorditas Doña Tota Garza Sada	25.632590000000	-100.280126000000
1306712093	441	Zona Uno	25.710714850022	-100.247217864070
1306712098	188	Delitacos	25.462752000000	-100.960170000000
1306712101	473	La BTK - Xola	19.398832033723	-99.171120122396
1306712102	635	La BTK - Zona Azul	19.505582000000	-99.247396000000
1306712103	241	La BTK - Arboledas	19.561501000000	-99.221511000000
1306712104	272	La BTK - Hamburgo	19.423345000000	-99.171704000000
1306712105	333	La BTK - Echegaray	19.485828000000	-99.229501000000
1306712108	493	La BTK - Claveria	19.466310046683	-99.186495487102
1306712109	473	La BTK - Polanco	19.435943000000	-99.201122000000
1306712110	479	La BTK - Barranca	19.361771000000	-99.182659000000
1306712118	123	Monumental 	25.465033000000	-100.963386000000
1306712122	486	Vegan Planet	21.150152071987	-86.848310419123
1306712126	254	WingBros	25.468560973056	-100.972451746890
1306712129	1039	Yo Taquero - División del Norte	19.395177675012	-99.168192329448
1306712137	135	Vips - Toreo	19.449345000000	-99.217615000000
1306712145	171	Gorditas Sabrositas	25.549717000000	-103.435797000000
1306712147	983	Balboa Pizzería - DK	19.444205000000	-99.199158000000
1306712148	289	Montparnasse - Lindavista	19.488533000000	-99.126861000000
1306712150	440	Montparnasse - Napoles	19.385868000000	-99.177560000000
1306712152	203	Montparnasse - Cafetales	19.301414468550	-99.113126297536
1306712156	229	Matutina	19.487876000000	-99.122053000000
1306712157	344	Potzollcalli-Universidad	19.342441723910	-99.181342670552
1306712158	107	Potzo - Monumento	19.438598463547	-99.153710329448
1306712159	265	Arrachera House - Antara	19.439605000000	-99.202378000000
1306712161	118	Sixties Burger	19.428684000000	-99.161101000000
1306712161	150	Sixties Burger	19.428522113585	-99.161119775463
1306712162	628	Potzollcalli - Pensylvania	19.387631548455	-99.177269346933
1306712163	333	Potzollcalli-Miramontes	19.305835065375	-99.125010029142
1306712164	451	Cochinita Power Polanco	19.432136000000	-99.195507000000
1306712166	193	Montparnasse Polanco	19.436069000000	-99.203845000000
1306712168	431	Los Machetes Obrera	19.414263000000	-99.140968000000
1306712168	941	Los Machetes Obrera	19.414232011191	-99.140971352761
1306712169	295	Los Machetes Guerrero	19.446698000000	-99.145544000000
1306712170	206	Los Machetes Mixcalco	19.433724000000	-99.125961000000
1306712172	189	Potzollcalli-Tlatelolco	19.450433831885	-99.140602623925
1306712176	704	Los Parejas Taquerías	21.139089886768	-86.844295868717
1306712179	129	Keep Eat Healthy	25.650562000000	-100.292933000000
1306712185	133	La Burrita Saltillo	25.470754782718	-100.975646576605
1306712192	418	Tacos El Cercado 	25.622272004764	-100.281008848340
1306712193	218	Tacos Jorge	25.601241500000	-100.264386900000
1306712197	1684	Maikai Poke DK.	19.444205000000	-99.199158000000
1306712198	356	Italian Steak House	21.147572851005	-86.823183058284
1306712199	342	Shirushi - Forjadores 	19.074936000000	-98.291467000000
1306712201	343	Potzollcalli-Lindavista	19.489668725255	-99.131074323619
1306712203	268	La casa del Pan	19.285883000000	-99.167515000000
1306712205	198	Tamalería Flor de Lis Bosques	19.396065735009	-99.259399323619
1306712207	155	Pizza Company	19.341328000000	-99.199792000000
1306712211	185	Shirushi - Plaza Norte 	19.067066000000	-98.211303000000
1306712212	108	Shirushi - Fast Food 	19.074031000000	-98.257021000000
1306712219	354	Kiki's Tacos Arabes	20.998447000000	-89.655719000000
1306712226	239	Moyagi Asian Kitchen	20.731661000000	-103.429438000000
1306712227	216	Cookie Muncher - Juarez 	19.430321000000	-99.156710000000
1306712228	155	Cookie Muncher - San Pedro de los Pinos	19.396853000000	-99.182571000000
1306712229	115	Cookie Muncher - Cuajimalpa	19.352854000000	-99.285038000000
1306712230	151	Cookie Muncher - Satelite	19.518891000000	-99.232991000000
1306712231	337	Cookie Muncher - La Morena	19.398486000000	-99.146450000000
1306712232	268	Cookie Muncher - Lago Mask	19.448233000000	-99.184791000000
1306712233	169	Cookie Muncher - Stim	19.392562000000	-99.260045000000
1306712240	341	My Healthy Dealer- Suc Comunal Condesa	19.409804000000	-99.174488000000
1306712264	813	Paparrilla Torreon	25.538272000000	-103.417454000000
1306712266	138	Tuna Tuna - Tecamachalco	19.424366000000	-99.229090000000
1306712267	577	Panda Express - Tlanepantla	19.550760000000	-99.205059000000
1306712283	187	Mr. Sushi - Gran Sur	19.306718000000	-99.165517000000
1306712284	153	Tamales La Luchi	20.638211000000	-103.429391000000
1306712292	135	Pork & Buns	19.343970000000	-99.200194000000
1306712296	239	Hamburguesas Los Morales	19.368112000000	-99.298670000000
1306712303	584	Subway Moliere	19.437509560603	-99.201203046627
1306712306	277	Tortas Ahogadas y Tacos Mariano	20.646485000000	-103.406772000000
1306712309	401	Kukis by Maru - Altabrisa	21.016750358949	-89.584216000000
1306712312	366	Tortas Locas Hipocampo San Jerónimo	19.329926000000	-99.215782000000
1306712313	255	Gold Taco Veggie & Vegan	19.414093146046	-99.164569988343
1306712317	125	Boxita Pibil	19.395448000000	-99.151675000000
1306712320	359	Charleston BBQ & Burgers	19.395440000000	-99.151678000000
1306712324	946	Harbanos - Lindavista MENÚ EXPRESS	21.010398000000	-89.654185000000
1306712372	494	Fresh Salads - Real Center	20.731616000000	-103.429376000000
1306712383	1853	Titios - Lomas	19.003392000000	-98.267560000000
1306712402	500	Empanadería - Parque España	19.413984000000	-99.172094000000
1306712404	144	El Oasis Suc. Yaxchilan	21.148229000000	-86.834110000000
1306712407	107	Hayati Toast	19.394238000000	-99.260068000000
1306712454	108	Tacos Rico	25.674493000000	-100.373780000000
1306712494	241	Caserta Vieja Pizzería	22.142165000000	-101.017475000000
1306712540	1692	Te Quiero Quinoa - Miyana	19.439179000000	-99.200216000000
1306712545	132	Tony Roma's	22.155800000000	-101.003708000000
1306712553	646	La Gio	21.017922366547	-89.593575011657
1306712573	224	Chilaking Toreo	19.454836000000	-99.219145000000
1306712576	239	Chilaking Buenavista	19.449164000000	-99.151942000000
1306712577	1842	Carl's Jr - Centro	19.044254000000	-98.198849000000
1306712843	147	My Healthy Dealer- Suc Miguel A. de Quevedo	19.344269000000	-99.163497000000
1306712848	338	Kale	25.654195000000	-100.348592000000
1306712854	237	Urban Corner Galerías Mérida	21.038926000000	-89.632946000000
1306712857	644	Los Molcajetes Comidas Caseras	25.688980052807	-100.339634817440
1306712862	262	La Divinata Tec	25.653441000000	-100.294828000000
1306712864	171	Las Enchiladas de Doña Eva	21.035323278258	-89.644355852410
1306712873	103	Papis	20.986232000000	-89.624493000000
1306712878	137	El Bife del Padrino Lomas Verdes	19.496364000000	-99.246789000000
